time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-12-10T07:41:33.120Z,0.951,127.413,52,4.3,mb,23,79,,0.99,us,usp000jc0x,2014-11-07T01:46:32.648Z,"Halmahera, Indonesia",earthquake,,14.1,,8,reviewed,us,us
2011-11-12T22:10:32.810Z,1.071,127.177,138.8,4.5,mb,58,113.1,,0.76,us,usp000jarq,2014-11-07T01:46:20.348Z,"Halmahera, Indonesia",earthquake,,5.6,,17,reviewed,us,us
