time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-11-23T16:34:43.818Z,-37.3696,177.2566,120.5,5.8,mww,,24,0.857,0.91,us,us70006c81,2020-10-25T09:34:48.664Z,"69km NNE of Whakatane, New Zealand",earthquake,8.4,1.8,0.047,43,reviewed,us,us
2019-11-19T03:21:50.748Z,-37.556,176.6319,230.79,4.1,mb,,151,0.913,0.53,us,us700069rf,2020-02-14T22:02:04.040Z,"28km NE of Maketu, New Zealand",earthquake,10.3,8,0.139,14,reviewed,us,us
