time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-10-07T23:26:38.270Z,-8.297,116.763,33,5,mb,,,,1.3,us,usp0006krx,2014-11-07T00:56:29.072Z,"Lombok region, Indonesia",earthquake,,,,14,reviewed,us,us
1994-09-23T13:53:20.700Z,-8.557,116.76,95.5,4.1,mb,,,,0.8,us,usp0006jwq,2014-11-07T00:56:19.517Z,"Lombok region, Indonesia",earthquake,,25.2,,2,reviewed,us,us
